PERSON_ID,NAME_LIST,LABEL,DES,N_DES
PERSON#757,凌振,梁山,凌振，古典名著《水浒传》中的人物。一百单八将之一，绰号“轰天雷”。祖贯燕陵，原是东京甲仗库副使炮手。呼延灼攻打梁山时，请来凌振协助。凌振被吴用使计活捉，归顺了梁山。梁山大聚义时，排第五十二位，上应地轴星，负责制造大小火炮。征方腊后幸存，被火药局御营任用。,[PERSON#757]，绰号“[PERSON#757]”。祖贯燕陵，原是[LOCATION#2]甲仗库副使炮手。[PERSON#434]攻打[LOCATION#752]时，请来[PERSON#757]协助。[PERSON#757]被[PERSON#546]使计活捉，归顺了[LOCATION#752]。[LOCATION#752]大聚义时，排第五十二位，上应地轴星，负责制造大小火炮。征[PERSON#598]后幸存，被火药局御营任用。
PERSON#799,单廷珪,梁山,单廷珪，或写作“单廷圭”，古典名著《水浒传》中的人物。一百单八将之一，擅长用水浸兵之法，绰号“圣水将”。原与魏定国同为凌州团练使，奉命攻打梁山，被关胜用拖刀计捉住后归顺梁山。梁山大聚义时，排第四十四位，上应地奇星，任马军小彪将兼远探出哨头领。征方腊攻歙州时，与魏定国一同摔入坑中，被伏兵所杀。,[PERSON#799]，或写作“[PERSON#799]”，擅长用水浸兵之法，绰号“[PERSON#799]”。原与[PERSON#60]同为[LOCATION#27]团练使，奉命攻打[LOCATION#752]，被[PERSON#702]用拖刀计捉住后归顺[LOCATION#752]。[LOCATION#752]大聚义时，排第四十四位，上应地奇星，任马军小彪将兼远探出哨头领。征[PERSON#598]攻[LOCATION#126]时，与[PERSON#60]一同摔入坑中，被伏兵所杀。
PERSON#962,刘太公,百姓,"刘太公是《水浒传》中桃花村的庄主，首次登场于第五回""小霸王醉入销金帐 花和尚大闹桃花村""。其年近六旬，因女儿被桃花山二寨主周通强娶而陷入困境时，仍以善心接待借宿的鲁智深，最终在鲁智深干预下化解危机。该事件展现了其身处困境仍保有仁厚性格的特征。在第七十三回""黑旋风乔捉鬼 梁山泊双献头""中，李逵听闻假宋江强抢刘太公之女，怒而返回梁山砍倒杏黄旗，指责宋江""贪色欲""。作为《水浒传》中少数被细致刻画的平民形象，其两次嫁女风波构成推动情节发展的重要节点。","[PERSON#962]是[LOCATION#118]的庄主，首次登场于""""[PERSON#4]醉入销金帐 [PERSON#532]大闹[LOCATION#118]""""。其年近六旬，因女儿被[LOCATION#117]二寨主[PERSON#4]强娶而陷入困境时，仍以善心接待借宿的[PERSON#532]，最终在[PERSON#532]干预下化解危机。该事件展现了其身处困境仍保有仁厚性格的特征。在""""[PERSON#614]乔捉鬼 [LOCATION#752]双献头""""中，[PERSON#614]听闻假[PERSON#152]强抢[PERSON#962]之女，怒而返回[LOCATION#752]砍倒杏黄旗，指责[PERSON#152]""""贪色欲""""。作为[BOOK#22]中少数被细致刻画的平民形象，其两次嫁女风波构成推动情节发展的重要节点。"
PERSON#753,赵婆,百姓,在?《水浒传》?中，赵婆是东京名妓赵元奴的鸨母（虔婆），与李师师的虔婆同为汴京风月场的经营者。其背景为北宋末年东京城的高级妓院从业者，以精明势利著称。关键事件出现在第七十二回：宋江为招安大计，在拜访李师师后欲通过赵元奴搭上宋徽宗，派燕青以“山东巨富客商”名义携百两白银求见，但赵婆以“女儿身体不爽”为由断然拒绝，即便燕青强调“要啥给啥”仍不为所动，导致宋江计划受挫。这一情节凸显赵婆比李师师虔婆更谨慎强势，甚至对梁山势力也保持戒备，侧面反映其深谙权贵圈规则——她可能预见到勾结“草寇”的风险，故不惜放弃重金也要切割关系。,在?[BOOK#22]?中，[PERSON#753]是[LOCATION#2]名妓[PERSON#79]的鸨母（[PERSON#849]），与[PERSON#416]的[PERSON#849]同为[LOCATION#133]风月场的经营者。其背景为北宋末年[LOCATION#2]的高级妓院从业者，以精明势利著称。关键事件出现在：[PERSON#152]为招安大计，在拜访[PERSON#416]后欲通过[PERSON#79]搭上[PERSON#571]，派[PERSON#350]以“[LOCATION#65]巨富客商”名义携百两白银求见，但[PERSON#753]以“女儿身体不爽”为由断然拒绝，即便[PERSON#350]强调“要啥给啥”仍不为所动，导致[PERSON#152]计划受挫。这一情节凸显[PERSON#753]比[PERSON#416][PERSON#849]更谨慎强势，甚至对[LOCATION#752]势力也保持戒备，侧面反映其深谙权贵圈规则——她可能预见到勾结“草寇”的风险，故不惜放弃重金也要切割关系。
PERSON#855,童猛,梁山,童猛，古典名著《水浒传》中的人物。一百单八将之一，绰号“翻江蜃”。童威的弟弟，早先在浔阳江上贩卖私盐，与李俊颇有交情。随李俊等人入伙梁山后，成为水军头领之一。梁山大聚义时，排第六十九位，上应地退星，与阮小七驻守梁山西北水寨。平定方腊返回途中，因不愿做官，和李俊及童威一起，从太仓港远渡到暹罗国。童猛亦在《水浒后传》等续书中出场。,[PERSON#855]，绰号“[PERSON#855]”。[PERSON#569]的弟弟，早先在[LOCATION#151]上贩卖私盐，与[PERSON#66]颇有交情。随[PERSON#66]等人入伙[LOCATION#752]后，成为水军头领之一。[LOCATION#752]大聚义时，排第六十九位，上应地退星，与[PERSON#604]驻守[LOCATION#123]。平定[PERSON#598]返回途中，因不愿做官，和[PERSON#66]及[PERSON#569]一起，从[LOCATION#44]远渡到[LOCATION#107]。[PERSON#855]亦在[BOOK#24]等续书中出场。
PERSON#497,穆春,梁山,穆春，古典名著《水浒传》中的人物。一百单八将之一，绰号“小遮拦”。江州人氏，原是揭阳镇富户，与哥哥穆弘为当地一霸。后参与营救宋江，大闹江州，是白龙庙二十九英雄之一。梁山大聚义时，排第八十位，上应地镇星，担任步军将校。征方腊回朝授武奕郎，后辞官返回揭阳镇。,[PERSON#497]，绰号“[PERSON#497]”。[LOCATION#131]人氏，原是[LOCATION#98]富户，与哥哥[PERSON#376]为当地一霸。后参与营救[PERSON#152]，大闹[LOCATION#131]，是[LOCATION#179]二十九英雄之一。[LOCATION#752]大聚义时，排第八十位，上应地镇星，担任步军将校。征[PERSON#598]回朝授武奕郎，后辞官返回[LOCATION#98]。
PERSON#840,项元镇,朝廷,项元镇是元末明初小说《水浒传》中的虚构角色，原为绿林出身，后受招安任琅琊彭城节度使，善使长枪，隶属高俅征讨梁山的十路节度使之一。征讨梁山时曾与董平交战，诈败后用背射箭术射中其右臂（董平此前曾躲过张清飞石）。高俅兵败后，项元镇虽突围撤退，与其共同突围的周昂、王焕、张开皆为当世猛将，足见其武艺精湛。该角色亦现身于卡牌游戏《全民水浒》，定位为高攻战将。,[PERSON#840]是元末明初小说[BOOK#22]中的虚构角色，原为绿林出身，后受招安任[LOCATION#172]彭城节度使，善使长枪，隶属[PERSON#974]征讨[LOCATION#752]的十路节度使之一。征讨[LOCATION#752]时曾与[PERSON#865]交战，诈败后用背射箭术射中其右臂（[PERSON#865]此前曾躲过[PERSON#786]飞石）。[PERSON#974]兵败后，[PERSON#840]虽突围撤退，与其共同突围的[PERSON#782]、[PERSON#535]、[PERSON#582]皆为当世猛将，足见其武艺精湛。该角色亦现身于卡牌游戏[BOOK#2]，定位为高攻战将。
PERSON#539,张社长,百姓,张社长为《水浒传》中的虚构人物，出自明代施耐庵所著小说第三十五回，系郓城村口酒店店主，与主人公宋江私交密切。其在原著中以次要角色身份介入关键情节，推动故事转折发展。宋江因误信弟弟宋清谎称父亲病故的家书，返家途中至张社长店中暂歇。张社长察觉其悲痛后，告知宋太公当日仍在酒店饮酒，直接揭穿宋清伪造父丧的骗局。此举促使宋江归家核实真相，进而发现父亲健在，为后续情节埋下伏笔。该角色虽出场短暂，但通过提供关键信息打破叙事悬念，展现出市井人物的直率特质。其对话细节既强化小说虚实交织的叙事风格，亦凸显旁观者视角对情节的客观推动作用。,[PERSON#539]为[BOOK#22]中的虚构人物，出自明代[PERSON#409]所著小说，系[LOCATION#219]村口酒店店主，与主人公[PERSON#152]私交密切。其在原著中以次要角色身份介入关键情节，推动故事转折发展。[PERSON#152]因误信弟弟[PERSON#107]谎称父亲病故的家书，返家途中至[PERSON#539]店中暂歇。[PERSON#539]察觉其悲痛后，告知[PERSON#588]当日仍在酒店饮酒，直接揭穿[PERSON#107]伪造父丧的骗局。此举促使[PERSON#152]归家核实真相，进而发现父亲健在，为后续情节埋下伏笔。该角色虽出场短暂，但通过提供关键信息打破叙事悬念，展现出市井人物的直率特质。其对话细节既强化小说虚实交织的叙事风格，亦凸显旁观者视角对情节的客观推动作用。
PERSON#774,金福侍郎,辽国,金福侍郎是《水浒传》中的辽国武将，与叶清侍郎同为辽国国舅或御弟大王耶律得重麾下的大将，奉命镇守霸州。在宋江率军诈降智取霸州时，金福侍郎作为守城官员之一被俘，后因宋江以礼相待并释放返回辽国。,[PERSON#774]是[BOOK#22]中的[LOCATION#213]武将，与[PERSON#108]同为[LOCATION#213]国舅或[PERSON#296][PERSON#296]麾下的大将，奉命镇守[LOCATION#233]。在[PERSON#152]率军诈降智取[LOCATION#233]时，[PERSON#774]作为守城官员之一被俘，后因[PERSON#152]以礼相待并释放返回[LOCATION#213]。
PERSON#2,贺拆,辽国,贺拆（？~1122年）是古典名著《水浒传》中的辽国将领，北宋时期辽国副统军贺重宝之弟，于《水浒传》第八十六回登场。他随兄长贺重宝参与对宋作战，角色定位为辽军阵营武将。贺拆奉命率部佯攻霸州，与宋江军交战时故意诈败，实施诱敌深入之计。后在幽州战役的峪口战场与林冲正面交锋，仅两合便被刺落马下，成为宋军突破防线的关键战例。贺拆作为贺氏兄弟军事集团成员，他的死亡加速了辽军在霸州-蓟州战线的溃败进程。,[PERSON#2]（？~1122年）是[BOOK#22]中的[LOCATION#213]将领，北宋时期[LOCATION#213]副统军[PERSON#281]之弟。他随兄长[PERSON#281]参与对宋作战，角色定位为辽军阵营武将。[PERSON#2]奉命率部佯攻[LOCATION#233]，与[PERSON#152]军交战时故意诈败，实施诱敌深入之计。后在[LOCATION#75]战役的[LOCATION#70]战场与[PERSON#699]正面交锋，仅两合便被刺落马下，成为宋军突破防线的关键战例。[PERSON#2]作为贺氏兄弟军事集团成员，他的死亡加速了辽军在[LOCATION#233]-[LOCATION#202]战线的溃败进程。
PERSON#562,贺云,辽国,贺云是《水浒传》中辽国副统军贺重宝之弟，与哥哥贺拆同为辽军将领，在梁山征辽战役中登场。贺云受命佯攻蓟州时遭遇呼延灼部实施诈败战术，将宋军诱至幽州境内。青石峪战役中，贺拆被林冲刺杀后，贺云遭李逵砍断马脚落马，最终被其双斧斩杀。此战导致辽军失去重要支援力量，成为幽州战役转折点。公孙胜破除贺重宝妖法后，宋江率军攻陷幽州。,[PERSON#562]是[BOOK#22]中[LOCATION#213]副统军[PERSON#281]之弟，与哥哥[PERSON#2]同为辽军将领，在[LOCATION#752]征辽战役中登场。[PERSON#562]受命佯攻[LOCATION#202]时遭遇[PERSON#434]部实施诈败战术，将宋军诱至[LOCATION#75]境内。[LOCATION#235]战役中，[PERSON#2]被[PERSON#699]刺杀后，[PERSON#562]遭[PERSON#614]砍断马脚落马，最终被其双斧斩杀。此战导致辽军失去重要支援力量，成为[LOCATION#75]战役转折点。[PERSON#204]破除[PERSON#281]妖法后，[PERSON#152]率军攻陷[LOCATION#75]。
PERSON#814,耶律得荣,辽国,耶律得荣是《水浒传》中辽国统军兀颜光麾下的十一曜大将之一，对应罗睺星宿。作为皇室成员，该角色与耶律得忠共同构成辽国皇族势力的双人组合，在幽州战役中统领三千兵马参与太乙混天象阵的布阵。其结局与阵法的溃败直接相关，最终死于宋军破阵的混战。,[PERSON#814]是[BOOK#22]中[LOCATION#213]统军[PERSON#461]麾下的十一曜大将之一，对应罗睺星宿。作为皇室成员，该角色与[PERSON#656]共同构成[LOCATION#213]皇族势力的双人组合，在[LOCATION#75]战役中统领三千兵马参与太乙混天象阵的布阵。其结局与阵法的溃败直接相关，最终死于宋军破阵的混战。
PERSON#769,李金吾,辽国,李金吾是《水浒传》第八十七回中登场的虚构辽国将领，官拜李集军都统，参与幽州战役时与梁山将领秦明交战被击杀。该战役中辽军统帅兀颜延寿率太真驸马、李金吾等将领对抗宋江军队，最终宋军通过九宫八卦阵取得胜利。,[PERSON#769]是[BOOK#22]中登场的虚构[LOCATION#213]将领，官拜李集军都统，参与[LOCATION#75]战役时与[LOCATION#752]将领[PERSON#253]交战被击杀。该战役中辽军统帅[PERSON#876]率[PERSON#592]、[PERSON#769]等将领对抗[PERSON#152]军队，最终宋军通过九宫八卦阵取得胜利。
PERSON#890,曲利出清,辽国,曲利出清是《水浒传》中辽国军事体系的重要武将，位列十一曜星将之北方玄武水星大将。作为太乙混天象阵的组成部分，其统领的三千兵马隶属辽国兀颜统军指挥序列。该人物在与梁山军的决战中使用三尖两刃刀作战，最终在太乙混天象阵被破时被梁山好汉朱仝生擒。,[PERSON#890]是[BOOK#22]中[LOCATION#213]军事体系的重要武将，位列十一曜星将之北方玄武水星大将。作为太乙混天象阵的组成部分，其统领的三千兵马隶属[LOCATION#213]兀颜统军指挥序列。该人物在与[LOCATION#752]军的决战中使用三尖两刃刀作战，最终在太乙混天象阵被破时被[LOCATION#752]好汉[PERSON#142]生擒。
PERSON#899,褚坚,辽国,褚坚，中国古典小说《水浒传》中辽国右丞相。辽军被击败后，褚坚奉国主命出使北宋，以金银财物贿赂蔡京、童贯等权臣，通过朝堂施压迫使宋江停止追击。其先赴宋江军中议和，继而入京重金贿赂四大奸臣，最终促成宋辽议和。作为辽方政治代表，褚坚通过外交斡旋与军事失败相配合，成功瓦解梁山军攻势，其行动直接改变宋辽战局走向，成为小说中政治博弈与军事斗争交织的典型案例。,[PERSON#899]，中国[BOOK#22]中[LOCATION#213]右丞相。辽军被击败后，[PERSON#899]奉国主命出使北宋，以金银财物贿赂[PERSON#369]、[PERSON#398]等权臣，通过朝堂施压迫使[PERSON#152]停止追击。其先赴[PERSON#152]军中议和，继而入京重金贿赂四大奸臣，最终促成宋辽议和。作为辽方政治代表，[PERSON#899]通过外交斡旋与军事失败相配合，成功瓦解[LOCATION#752]军攻势，其行动直接改变宋辽战局走向，成为小说中政治博弈与军事斗争交织的典型案例。
PERSON#727,幽西孛瑾,辽国,幽西孛瑾是中国古典小说《水浒传》中辽国的核心政治人物，担任左丞相一职，与右丞相太师褚坚共同辅佐辽国狼主。在宋江率军攻占辽国四座大郡的关键战役中，他主导朝廷议事并提出降宋主张，推动辽国派遣使臣向宋朝请罪纳降。其政治决策贯穿辽宋谈判全过程，最终随辽主出城迎接宋朝使臣完成投降仪式。该人物在手游《全民水浒》中被设定为紫色品质谋士，拥有免疫后排异常状态的护盾技能。,[PERSON#727]是中国[BOOK#22]中[LOCATION#213]的核心政治人物，担任左丞相一职，与右丞相太师[PERSON#899]共同辅佐[LOCATION#213]狼主。在[PERSON#152]率军攻占[LOCATION#213]四座大郡的关键战役中，他主导[LOCATION#753]议事并提出降宋主张，推动[LOCATION#213]派遣使臣向宋朝请罪纳降。其政治决策贯穿辽宋谈判全过程，最终随辽主出城迎接宋朝使臣完成投降仪式。该人物在手游[BOOK#2]中被设定为紫色品质谋士，拥有免疫后排异常状态的护盾技能。
PERSON#907,李固,百姓,李固是古典小说《水浒传》中的虚构人物，北宋时期卢俊义的管家，在《水浒外传》《玉麒麟卢俊义》等作品中亦有登场，影视形象由毕远晋、邹璐、夏添等人扮演。作为卢府管家，李固与卢俊义之妻贾氏私通，并设计驱逐忠仆燕青，后诬告卢俊义私通梁山导致其入狱。梁山好汉劫法场救出卢俊义后，李固与贾氏被绑缚于将军柱上，最终遭卢俊义割腹剜心凌迟处死。该角色以私通主母、侵吞财产、谋害主人三项行为成为忘恩负义的典型形象，其死亡场景通过宋江让卢俊义自行发落的情节完成人物结局。,[PERSON#907]是[BOOK#22]中的虚构人物，北宋时期[PERSON#156]的管家，在[BOOK#25][BOOK#29]等作品中亦有登场。作为卢府管家，[PERSON#907]与[PERSON#156]之妻[PERSON#30]私通，并设计驱逐忠仆[PERSON#350]，后诬告[PERSON#156]私通[LOCATION#752]导致其入狱。[LOCATION#752]好汉劫法场救出[PERSON#156]后，[PERSON#907]与[PERSON#30]被绑缚于将军柱上，最终遭[PERSON#156]割腹剜心凌迟处死。该角色以私通主母、侵吞财产、谋害主人三项行为成为忘恩负义的典型形象，其死亡场景通过[PERSON#152]让[PERSON#156]自行发落的情节完成人物结局。
PERSON#792,贺太守,朝廷,贺太守是古典小说《水浒传》中的反派角色，作为蔡京门生，任华州太守期间霸占画师王义之女玉娇枝，引发史进和鲁智深的营救行动。鲁智深刺杀失败被囚后，戴宗利用神行法返回梁山泊报信。宋江率军假借宿太尉仪仗，设计诱杀贺太守，救出史进与鲁智深。贺太守贪腐暴虐，滥用职权欺压百姓，其形象集中体现了作者对封建官僚体系的批判。,[PERSON#792]是[BOOK#22]中的反派角色，作为[PERSON#369]门生，任[LOCATION#33]太守期间霸占画师[PERSON#494]之女[PERSON#15]，引发[PERSON#277]和[PERSON#532]的营救行动。[PERSON#532]刺杀失败被囚后，[PERSON#968]利用神行法返回[LOCATION#752]报信。[PERSON#152]率军假借[PERSON#26]仪仗，设计诱杀[PERSON#792]，救出[PERSON#277]与[PERSON#532]。[PERSON#792]贪腐暴虐，滥用职权欺压[PERSON#1004]，其形象集中体现了作者对封建官僚体系的批判。
PERSON#671,朱富,梁山,朱富，古典名著《水浒传》中的人物。一百单八将之一，绰号“笑面虎”。朱贵的弟弟，李逵的同乡。为兄弟义气上了梁山，在山寨负责监造、供应酒醋。梁山大聚义时，排第九十三位，上应地藏星。征讨方腊途中病逝，追封义节郎。朱富的主要事迹有营救李逵、迫使李云上梁山。,[PERSON#671]，绰号“[PERSON#671]”。[PERSON#427]的弟弟，[PERSON#614]的同乡。为兄弟义气上了[LOCATION#752]，在山寨负责监造、供应酒醋。[LOCATION#752]大聚义时，排第九十三位，上应地藏星。征讨[PERSON#598]途中病逝，追封义节郎。[PERSON#671]的主要事迹有营救[PERSON#614]、迫使[PERSON#279]上[LOCATION#752]。
PERSON#887,马士弘,朝廷,在《水浒传》中，马士弘是蓟州府的知府。他虽出场短暂，但形象鲜明。书中形容他“读书千卷，每闻今古之事”，是一位学识渊博、见识不凡的文官。他的关键出场是在第五十三回。当时李逵因斧劈罗真人，被罗真人施法送至蓟州府衙公堂之上，从半空中跌落下来。面对这突如其来的“黑大汉”，马士弘并未惊慌失措，而是冷静地喝道：“你这厮是哪里妖人？如何从半天里吊将下来？”他根本不信李逵自称是罗真人弟子的谎话，依据其学识判断李逵是“妖人”，并下令用狗血粪尿泼洒，随后关入大牢。,在[BOOK#22]中，[PERSON#887]是[LOCATION#202]的知府。他虽出场短暂，但形象鲜明。书中形容他“读书千卷，每闻今古之事”，是一位学识渊博、见识不凡的文官。他的关键出场是在当时[PERSON#614]因斧劈[PERSON#658]，被[PERSON#658]施法送至[LOCATION#202]衙公堂之上，从半空中跌落下来。面对这突如其来的“黑大汉”，[PERSON#887]并未惊慌失措，而是冷静地喝道：“你这厮是哪里妖人？如何从半天里吊将下来？”他根本不信[PERSON#614]自称是[PERSON#658]弟子的谎话，依据其学识判断[PERSON#614]是“妖人”，并下令用狗血粪尿泼洒，随后关入大牢。
PERSON#893,焦挺,梁山,焦挺，古典名著《水浒传》中的人物。一百单八将之一，绰号“没面目”。中山府人氏，出身相扑世家，后流落江湖。因结识李逵，而到梁山入伙。梁山大聚义时，排第九十八位，上应地恶星，担任步军将校。征方腊时战死于润州，追封义节郎。,[PERSON#893]，绰号“[PERSON#893]”。[LOCATION#11]人氏，出身相扑世家，后流落江湖。因结识[PERSON#614]，而到[LOCATION#752]入伙。[LOCATION#752]大聚义时，排第九十八位，上应地恶星，担任步军将校。征[PERSON#598]时战死于[LOCATION#153]，追封义节郎。
PERSON#726,耶律宗霖,辽国,耶律宗霖，中国古典小说《水浒传》中的人物。辽国将领，为蓟州守将御弟大王耶律得重的第四子，与耶律宗云、耶律宗雷、耶律宗电互为兄弟。在梁山征讨辽国战役中，耶律宗霖四兄弟合力对战梁山将领卢俊义，最终被卢俊义斩杀。,[PERSON#726]，中国[LOCATION#213]将领，为[LOCATION#202]守将[PERSON#296][PERSON#296]的第四子，与[PERSON#352]、[PERSON#3]、[PERSON#307]互为兄弟。在[LOCATION#752]征讨[LOCATION#213]战役中，[PERSON#726]四兄弟合力对战[LOCATION#752]将领[PERSON#156]，最终被[PERSON#156]斩杀。
PERSON#352,耶律宗云,辽国,耶律宗云是古典小说《水浒传》中的虚构角色，契丹族，为辽国蓟州守将御弟大王耶律得重长子，与耶律宗霖、耶律宗电、耶律宗雷并称“耶律四子”，负责镇守蓟州。在宋江率军北伐辽国时，耶律宗云作为辽军主将参与玉田县战役。其率先挑战梁山五虎将之首关胜，交战五合后因不敌被耶律宗霖协助。四兄弟随后分别与呼延灼、徐宁、索超等人展开混战，双方陷入胶着状态。最终卢俊义部队攻破辽军防线，耶律宗云遭燕青弩箭射中鼻梁身亡。,[PERSON#352]是[BOOK#22]中的虚构角色，契丹族，为[LOCATION#213][LOCATION#202]守将[PERSON#296][PERSON#296]长子，与[PERSON#726]、[PERSON#307]、[PERSON#3]并称“耶律四子”，负责镇守[LOCATION#202]。在[PERSON#152]率军北伐[LOCATION#213]时，[PERSON#352]作为辽军主将参与[LOCATION#171]战役。其率先挑战[LOCATION#752]五虎将之首[PERSON#702]，交战五合后因不敌被[PERSON#726]协助。四兄弟随后分别与[PERSON#434]、[PERSON#336]、[PERSON#86]等人展开混战，双方陷入胶着状态。最终[PERSON#156]部队攻破辽军防线，[PERSON#352]遭[PERSON#350]弩箭射中鼻梁身亡。
PERSON#307,耶律宗电,辽国,"耶律宗电是《水浒传》中辽国蓟州守将耶律得重的次子，与宗云、宗雷、宗霖并称""耶律四子""。作为辽国军事体系的核心成员，四兄弟共同镇守战略要地蓟州，其职责与宋江北伐大辽的战役背景紧密相关。在原著设定中，该人物通过专题列传形式被系统记载于《水浒豪杰名录》，突显其在辽国边防体系中的重要性。","[PERSON#307]是[BOOK#22]中[LOCATION#213][LOCATION#202]守将[PERSON#296]的次子，与[PERSON#931]、[PERSON#1000]、[PERSON#262]并称""""耶律四子""""。作为[LOCATION#213]军事体系的核心成员，四兄弟共同镇守战略要地[LOCATION#202]，其职责与[PERSON#152]北伐大辽的战役背景紧密相关。在原著设定中，该人物通过专题列传形式被系统记载于[BOOK#26]，突显其在[LOCATION#213]边防体系中的重要性。"
PERSON#3,耶律宗雷,辽国,耶律宗雷是古典小说《水浒传》中的虚构人物，辽国御弟大王耶律得重三子，与宗云、宗电、宗霖并称“耶律四子”，共同镇守蓟州要地。其形象以勇猛鲁莽为特点，属于辽军征讨梁山时的先锋将领。在梁山征辽战役中，他与耶律宗电率军出战，分别与索超、徐宁交战未分胜负。后在卢俊义攻辽时，四兄弟合力围攻对方，鏖战一个时辰后因宗霖被杀而溃退。此战凸显了卢俊义的武艺，也反映了辽军战力层次。该角色作为战争叙事的功能性人物，通过短暂登场烘托主角实力，最终随辽国战败退出故事。,[PERSON#3]是[BOOK#22]中的虚构人物，[LOCATION#213][PERSON#296][PERSON#296]三子，与[PERSON#931]、[PERSON#149]、[PERSON#262]并称“耶律四子”，共同镇守[LOCATION#202]要地。其形象以勇猛鲁莽为特点，属于辽军征讨[LOCATION#752]时的先锋将领。在[LOCATION#752]征辽战役中，他与[PERSON#307]率军出战，分别与[PERSON#86]、[PERSON#336]交战未分胜负。后在[PERSON#156]攻辽时，四兄弟合力围攻对方，鏖战一个时辰后因[PERSON#262]被杀而溃退。此战凸显了[PERSON#156]的武艺，也反映了辽军战力层次。该角色作为战争叙事的功能性人物，通过短暂登场烘托主角实力，最终随[LOCATION#213]战败退出故事。
PERSON#707,天山勇,辽国,天山勇是元末明初施耐庵小说《水浒传》中的辽国将领，任蓟州副总兵，隶属御弟大王耶律得重麾下，以善使漆抹弩与铁翎箭“一点油”闻名。该角色首次登场于第八十四回，参与蓟州对抗宋江大军的战役。在玉田县之战中，他趁梁山将领张清与辽军交战时突袭，用弩箭射中其咽喉致其重伤。后随耶律得重迎战宋江，与徐宁交战二十余合被钩镰枪刺落马下阵亡。其死亡加速辽军溃败，成为梁山攻取蓟州的关键转折。作为辽军重要战力，天山勇凭借精准弩术与战术突袭，展现了异族将领的军事特征。其败亡于梁山将领之手，反映了原著中辽国势力逐步瓦解的叙事脉络。,[PERSON#707]是元末明初[PERSON#409]小说[BOOK#22]中的[LOCATION#213]将领，任[LOCATION#202]副总兵，隶属[PERSON#296][PERSON#296]麾下，以善使漆抹弩与铁翎箭“一点油”闻名。该角色参与[LOCATION#202]对抗[PERSON#152]大军的战役。在[LOCATION#171]之战中，他趁[LOCATION#752]将领[PERSON#786]与辽军交战时突袭，用弩箭射中其咽喉致其重伤。后随[PERSON#296]迎战[PERSON#152]，与[PERSON#336]交战二十余合被钩镰枪刺落马下阵亡。其死亡加速辽军溃败，成为[LOCATION#752]攻取[LOCATION#202]的关键转折。作为辽军重要战力，[PERSON#707]凭借精准弩术与战术突袭，展现了异族将领的军事特征。其败亡于[LOCATION#752]将领之手，反映了原著中[LOCATION#213]势力逐步瓦解的叙事脉络。
PERSON#888,丁得孙,梁山,丁得孙，古典名著《水浒传》中的人物。一百单八将之一，面颊及全身都有疤痕，绰号“中箭虎”。原是东昌府守将张清的副将。卢俊义攻打东昌府失利，宋江前去支援，丁得孙被吕方、郭盛所捉，归降梁山。梁山大聚义时，排第七十九位，上应地速星，任步军将校。征方腊过程中被毒蛇咬伤致死，追封义节郎。,[PERSON#888]，面颊及全身都有疤痕，绰号“[PERSON#888]”。原是[LOCATION#7]守将[PERSON#786]的副将。[PERSON#156]攻打[LOCATION#7]失利，[PERSON#152]前去支援，[PERSON#888]被[PERSON#761]、[PERSON#298]所捉，归降[LOCATION#752]。[LOCATION#752]大聚义时，排第七十九位，上应地速星，任步军将校。征[PERSON#598]过程中被毒蛇咬伤致死，追封义节郎。
PERSON#879,陈益,方腊,陈益是古典小说《水浒传》中的人物，为江南方腊阵营头领，父亲陈观、弟弟陈泰均属同一阵营。陈观作为扬州城地主，暗中与方腊部将吕枢密勾结，运送粮草钱财资助叛军。梁山好汉通过燕青假扮叶虞候叶贵骗取信任，里应外合攻入陈家庄院，最终将陈观、陈益、陈泰父子三人剿灭。该人物在原著中仅出现于梁山征讨方腊战役相关章节，全程未脱离扬州地界即被清除。,[PERSON#879]是为[LOCATION#130][PERSON#598]阵营头领，父亲[PERSON#150]、弟弟[PERSON#944]均属同一阵营。[PERSON#150]作为[LOCATION#94]地主，暗中与[PERSON#598]部将[PERSON#232]勾结，运送粮草钱财资助叛军。[LOCATION#752]好汉通过[PERSON#350]假扮[PERSON#1002][PERSON#1002]骗取信任，里应外合攻入[LOCATION#229]，最终将[PERSON#150]、[PERSON#879]、[PERSON#944]父子三人剿灭。该人物在原著中仅出现于[LOCATION#752]征讨[PERSON#598]战役相关章节，全程未脱离[LOCATION#94]地界即被清除。
