PERSON_ID,NAME_LIST,LABEL,DES,N_DES
PERSON#145,佩凤,宁国府,佩凤是古典小说《红楼梦》中的人物，宁国府贾珍的侍妾，首次登场于第六十三回。作为贾府侍妾群体的一员，她常随尤氏出入大观园，与湘云、香菱等年轻女子交游，性格活泼娇憨。在怡红院群芳夜宴中，因宝玉戏称“耶律雄奴”引发众人嬉笑，佩凤与偕鸳、香菱等人打趣逗乐，误叫“野驴子”绰号，展现其天真烂漫的性情。第七十五回贾府中秋筹备期间，受贾珍指派向尤氏传话安排节礼、协调家宴事务，体现了其在宁府内宅的日常职责。虽为次要角色，但通过零散情节折射出侍妾群体在贵族家庭中的生存状态。,[PERSON#145]是古典小说[BOOK#38]中的人物，[LOCATION#28][PERSON#452]的侍妾，首次登场于第六十三回。作为[LOCATION#63]侍妾群体的一员，她常随[PERSON#777]出入[LOCATION#20]，与[PERSON#318]、[PERSON#645]等年轻女子交游，性格活泼娇憨。在[LOCATION#36]群芳夜宴中，因[PERSON#157]戏称“[PERSON#445]”引发众人嬉笑，[PERSON#145]与[PERSON#29]、[PERSON#645]等人打趣逗乐，误叫“[PERSON#603]”绰号，展现其天真烂漫的性情。第七十五回[LOCATION#63]中秋筹备期间，受[PERSON#452]指派向[PERSON#777]传话安排节礼、协调家宴事务，体现了其在宁府内宅的日常职责。虽为次要角色，但通过零散情节折射出侍妾群体在贵族家庭中的生存状态。
PERSON#945,尤二姐,荣国府,尤二姐，清代曹雪芹所著《红楼梦》中的人物，始见于第十三回《秦可卿死封龙禁尉 王熙凤协理宁国府》，是贾琏的二房，尤氏继母从前夫那里带过来的女儿，尤三姐的姐姐。尤二姐早年由父母做主，与皇粮庄头张华定下指腹为婚的婚约，后随母改嫁进入尤家生活。贾敬去世后，她随母亲、妹妹到宁国府协助料理事务，与贾珍、贾蓉父子过从甚密。贾琏看中尤二姐后，在贾蓉撺掇下，设计帮她退掉与张华的婚约，并纳为外室安置在府外。王熙凤得知后，假意接纳，将尤二姐骗入大观园，暗中唆使仆役苛待于她，又挑拨她与贾赦所赐侍妾秋桐的关系，使其饱受欺凌。后来，尤二姐怀孕，但因庸医误用虎狼药导致流产。最终，悲愤绝望的尤二姐吞金自尽。尤二姐的悲剧命运主要源于其性格核心，即贪图富贵、追求眼前虚荣的价值观。而她进入大观园前后，在性爱道德、气质禀性和为人处世等方面展现的显著差异，源于多重因素：或是为与尤三姐形成对比，或是服务于全书艺术构思，或是作者男权思想的一种折射——体现为男性叙述者对女性角色的强力塑造与控制。尤二姐亦是平民阶层的代表，她热衷豪门生活，渴望获得合法公开的身份认同，最终却无声无息地死去，其悲剧值得普通百姓深思与警醒。这一形象除在原著中有重墨描写外，也在诸多艺术作品中得到演绎，如电视剧《红楼梦》和戏曲《红楼二尤》。,[PERSON#945]，清代[PERSON#263]所著[BOOK#38]中的人物，始见于第十三回[BOOK#35]，是[PERSON#186_1]的二房，[PERSON#777]继母从前夫那里带过来的女儿，[PERSON#521]的姐姐。[PERSON#945]早年由父母做主，与[PERSON#389][PERSON#931]定下指腹为婚的婚约，后随母改嫁进入尤家生活。[PERSON#171]去世后，她随母亲、妹妹到[LOCATION#28]协助料理事务，与[PERSON#452]、[PERSON#88]父子过从甚密。[PERSON#186_1]看中[PERSON#945]后，在[PERSON#88]撺掇下，设计帮她退掉与[PERSON#931]的婚约，并纳为外室安置在府外。[PERSON#433]得知后，假意接纳，将[PERSON#945]骗入[LOCATION#20]，暗中唆使仆役苛待于她，又挑拨她与[PERSON#926]所赐侍妾[PERSON#417]的关系，使其饱受欺凌。后来，[PERSON#945]怀孕，但因庸医误用虎狼药导致流产。最终，悲愤绝望的[PERSON#945]吞金自尽。[PERSON#945]的悲剧命运主要源于其性格核心，即贪图富贵、追求眼前虚荣的价值观。而她进入[LOCATION#20]前后，在性爱道德、气质禀性和为人处世等方面展现的显著差异，源于多重因素：或是为与[PERSON#521]形成对比，或是服务于全书艺术构思，或是作者男权思想的一种折射——体现为男性叙述者对女性角色的强力塑造与控制。[PERSON#945]亦是平民阶层的代表，她热衷豪门生活，渴望获得合法公开的身份认同，最终却无声无息地死去，其悲剧值得普通百姓深思与警醒。这一形象除在原著中有重墨描写外，也在诸多艺术作品中得到演绎，如电视剧[BOOK#38]和戏曲[BOOK#37]。
PERSON#521,尤三姐,其他,尤三姐是中国古典小说《红楼梦》中人物，尤氏继母和前夫的女儿、尤二姐的妹妹，由周月在1987年版电视剧中饰演。她容貌风流，性情刚烈，寄居宁国府期间因家境贫寒被迫与贾珍、贾蓉父子保持暧昧关系，但以泼辣手段抗拒纠缠。尤三姐曾以放纵姿态戏弄贾珍等人，借索取财物发泄愤懑。后倾心柳湘莲并托贾琏定亲，获赠鸳鸯剑为信物。柳湘莲因宁国府污名质疑其贞洁时，尤三姐当面自刎以证清白。其死亡场景成为《红楼梦》中极具悲剧冲击力的情节，柳湘莲最终悔恨出家。曹雪芹通过尤三姐的刚烈抗争，展现封建礼教对女性的压迫。她以自戕实现精神解脱，成为反抗男权社会的典型形象。,[PERSON#521]是[LOCATION#3]古典小说[BOOK#38]中人物，[PERSON#777]继母和前夫的女儿、[PERSON#945]的妹妹，由[PERSON#94]在1987年版电视剧中饰演。她容貌风流，性情刚烈，寄居[LOCATION#28]期间因家境贫寒被迫与[PERSON#452]、[PERSON#88]父子保持暧昧关系，但以泼辣手段抗拒纠缠。[PERSON#521]曾以放纵姿态戏弄[PERSON#452]等人，借索取财物发泄愤懑。后倾心[PERSON#971]并托[PERSON#186_1]定亲，获赠[PERSON#655]为信物。[PERSON#971]因[LOCATION#28]污名质疑其贞洁时，[PERSON#521]当面自刎以证清[PERSON#385]。其死亡场景成为[BOOK#38]中极具悲剧冲击力的情节，[PERSON#971]最终悔恨出家。[PERSON#263]通过[PERSON#521]的刚烈抗争，展现封建礼教对女性的压迫。她以自戕实现精神解脱，成为反抗男权社会的典型形象。
PERSON#527,尤老娘,其他,尤老娘，古典小说《红楼梦》中人物，由演员金文英、王贵娥分别饰演于87版及10版电视剧。其为贾珍继室尤氏的继母，尤二姐、尤三姐生母，与尤氏无血缘关系。早年通过两次婚姻提升社会地位，先嫁皇粮庄头再婚六品京官，丈夫去世后携女依附宁国府贾珍接济。尤老娘默许贾珍、贾琏与女儿厮混，在贾敬丧事期间促成尤二姐与贾琏私婚，接受新宅、衣物及每月五两银子的物质保障。尤二姐被王熙凤设计堕胎后吞金自尽，尤三姐因柳湘莲退婚自刎身亡。尤老娘为维持富贵生活纵容女儿失身贾府，其行为直接导致两女受辱身亡。该角色虽着墨不多，但展现了封建时代依附男性的女性生存困境。,[PERSON#527]，古典小说[BOOK#38]中人物，由演员[PERSON#606]、[PERSON#362]分别饰演于87版及10版电视剧。其为[PERSON#452]继室[PERSON#777]的继母，[PERSON#945]、[PERSON#521]生母，与[PERSON#777]无血缘关系。早年通过两次婚姻提升社会地位，先嫁[PERSON#389]再婚[PERSON#36][LOCATION#5][PERSON#152]，丈夫去世后携女依附[LOCATION#28][PERSON#452]接济。[PERSON#527]默许[PERSON#452]、[PERSON#186_1]与女儿厮混，在[PERSON#171]丧事期间促成[PERSON#945]与[PERSON#186_1]私婚，接受新宅、衣物及每月五两银子的物质保障。[PERSON#945]被[PERSON#433]设计堕胎后吞金自尽，[PERSON#521]因[PERSON#971]退婚自刎身亡。[PERSON#527]为维持富贵生活纵容女儿失身[LOCATION#63]，其行为直接导致两女受辱身亡。该角色虽着墨不多，但展现了封建时代依附男性的女性生存困境。
PERSON#906,俞禄,宁国府,俞禄是曹雪芹小说《红楼梦》中的人物——一个小管家。首见第六十四回《幽淑女悲题五美吟 浪荡子情遗九龙佩》。,[PERSON#906]是[PERSON#263]小说[BOOK#38]中的人物——一个小管家。首见第六十四回[BOOK#22]。
PERSON#931,张华,其他,张华是电视剧《红楼梦》中的虚构人物，出身平民阶层，与尤二姐有指腹为婚的婚约。因家道中落无力迎娶，被王熙凤利用作为打击尤二姐的工具，在都察院诬告贾琏引发丑闻。事后险遭灭口，侥幸逃脱后消失于剧情主线。该角色被列入《红楼梦》“四无辜”群体，其命运折射出封建社会中底层人物被权贵操纵的悲剧性。,[PERSON#931]是电视剧[BOOK#38]中的虚构人物，出身平民阶层，与[PERSON#945]有指腹为婚的婚约。因家道中落无力迎娶，被[PERSON#433]利用作为打击[PERSON#945]的工具，在[LOCATION#71]诬告[PERSON#186_1]引发丑闻。事后险遭灭口，侥幸逃脱后消失于剧情主线。该角色被列入[BOOK#38]“四无辜”群体，其命运折射出封建社会中底层人物被权贵操纵的悲剧性。
PERSON#10,隆儿,荣国府,隆儿是中国古典小说《红楼梦》中贾琏的贴身小厮，首次登场于原著第六十五回。作为贾琏偷娶尤二姐事件中的重要仆从，其核心职能包括传递月银、照料马匹等日常事务。该人物被纳入"十二儿"的仆役群体命名体系，其姓名"隆"与同僚"兴儿""旺儿"形成"兴旺隆盛"的吉祥组合。在具体情节中，隆儿通过"二马同槽"的细节描写，侧面展现了贾府内部复杂的人际关系。,[PERSON#10]是[LOCATION#3]古典小说[BOOK#38]中[PERSON#186_1]的贴身小厮，首次登场于原著第六十五回。作为[PERSON#186_1]偷娶[PERSON#945]事件中的重要仆从，其核心职能包括传递月银、照料马匹等日常事务。该人物被纳入"[PERSON#64]"的仆役群体命名体系，其姓名"[PERSON#634]"与同僚"[PERSON#793]""[PERSON#247]"形成"兴旺[PERSON#634]盛"的吉祥组合。在具体情节中，[PERSON#10]通过"[PERSON#9]"的细节描写，侧面展现了[LOCATION#63]内部复杂的人际关系。
PERSON#381,喜儿,荣国府,喜儿是《红楼梦》中贾琏的贴身小厮之一，其形象在书中着墨极少，却如一面粗朴的镜子，映照出豪门奴仆在特定场合下的真实生态。他主要出现在第六十五回，当贾琏于小花枝巷偷娶尤二姐时，喜儿与隆儿、寿儿一同被遣为心腹随从，负责看守门户、听候使唤。在“二马同槽”的闹剧后，他与同伴在房中饮酒放纵，醉后言语粗鄙、行止惫懒，全然不同于在府内的拘谨模样。这段描写虽简短，却生动揭示了这些下层仆役一旦脱离主子的直接管束，在私密空间中易于显露的原始与庸常之态。喜儿的存在，不仅为贾琏那段不伦之事提供了必要的情节支撑，更以其鲜活的世俗气息，构成了《红楼梦》庞大人物图谱中一个真实而微末的注脚。,[PERSON#381]是[BOOK#38]中[PERSON#186_1]的贴身小厮之一，其形象在书中着墨极少，却如一面粗朴的镜子，映照出豪门奴仆在特定场合下的真实生态。他主要出现在第六十五回，当[PERSON#186_1]于[LOCATION#31]偷娶[PERSON#945]时，[PERSON#381]与[PERSON#10]、[PERSON#165]一同被遣为心腹随从，负责看守门户、听候使唤。在“[PERSON#9]”的闹剧后，他与同伴在房中饮酒放纵，醉后言语粗鄙、行止惫懒，全然不同于在府内的拘谨模样。这段描写虽简短，却生动揭示了这些下层仆役一旦脱离主子的直接管束，在私密空间中易于显露的原始与庸常之态。[PERSON#381]的存在，不仅为[PERSON#186_1]那段不伦之事提供了必要的情节支撑，更以其鲜活的世俗气息，构成了[BOOK#38]庞大人物图谱中一个真实而微末的注脚。
PERSON#354,旺儿媳妇,荣国府,旺儿媳妇，中国古典小说《红楼梦》中的虚构人物，荣国府女仆，王熙凤的陪房，亦称来旺媳妇、旺儿家的。旺儿夫妇长期协助王熙凤经手高利贷放贷收债等事务。该人物倚仗凤姐权势强行替子求娶丫鬟彩霞，其子因酗酒赌博遭到彩霞父母反对，最终仍胁迫彩霞之母应允婚事。该角色事迹主要见于小说第11、14、68、72回等章节。在1987年央视版电视剧《红楼梦》中，该角色由演员白玉玲饰演。,[PERSON#354]，[LOCATION#3]古典小说[BOOK#38]中的虚构人物，[LOCATION#56]女仆，[PERSON#433]的陪房，亦称[PERSON#797]、[PERSON#248]。[PERSON#247]夫妇长期协助[PERSON#433]经手高利贷放贷收债等事务。该人物倚仗[PERSON#53]权势强行替子求娶丫鬟[PERSON#345]，其子因酗酒赌博遭到[PERSON#345]父母反对，最终仍胁迫[PERSON#345]之母应允婚事。该角色事迹主要见于小说第11、14、68、72回等章节。在1987年央视版电视剧[BOOK#38]中，该角色由演员[PERSON#387]饰演。
PERSON#391,善姐,荣国府,善姐是清代小说《红楼梦》中的人物，在金陵十二钗四副册中列为“情损---善姐”，原为王熙凤贴身丫鬟，后被指派服侍尤二姐。在第六十八回出场后，善姐对尤二姐冷言相讥，拒绝为其取头油并克扣饮食。受王熙凤暗中指使，通过言语奚落和生活苛待逼迫尤二姐，最终导致尤二姐吞金自尽。在1987年电视剧《红楼梦》中由孙雪梅饰演该角色。,[PERSON#391]是清代小说[BOOK#38]中的人物，在[LOCATION#72][PERSON#65]四副册中列为“情损---[PERSON#391]”，原为[PERSON#433]贴身丫鬟，后被指派服侍[PERSON#945]。在第六十八回出场后，[PERSON#391]对[PERSON#945]冷言相讥，拒绝为其取头油并克扣饮食。受[PERSON#433]暗中指使，通过言语奚落和生活苛待逼迫[PERSON#945]，最终导致[PERSON#945]吞金自尽。在1987年电视剧[BOOK#38]中由[PERSON#148]饰演该角色。
PERSON#417,秋桐,荣国府,秋桐是清代古典小说《红楼梦》中的虚构人物，原为贾赦房中丫鬟，后被赐予贾琏为妾。该角色性格缺少见识、心胸狭窄，言行粗俗且嫉妒心强，在王熙凤操纵下成为“借剑杀人”工具，通过辱骂诬告等手段间接导致尤二姐吞金自尽，最终因失宠被遣返回家。秋桐在影视改编中共有四个扮演版本：沈璐在1987年电视剧《红楼梦》中饰演该角色，战鹤文在2010年《新版红楼梦》中出演。其他版本包括荣蓉（1989年电视剧《红楼梦》）和刘庭羽（2009年电影《九龙佩》）。,[PERSON#417]是清代古典小说[BOOK#38]中的虚构人物，原为[PERSON#926]房中丫鬟，后被赐予[PERSON#186_1]为妾。该角色性格缺少见识、心胸狭窄，言行粗俗且嫉妒心强，在[PERSON#433]操纵下成为“借剑杀人”工具，通过辱骂诬告等手段间接导致[PERSON#945]吞金自尽，最终因失宠被遣返回家。[PERSON#417]在影视改编中共有四个扮演版本：[PERSON#306]在1987年电视剧[BOOK#38]中饰演该角色，[PERSON#224]在2010年[BOOK#24]中出演。其他版本包括[PERSON#479]（1989年电视剧[BOOK#38]）和[PERSON#59]（2009年电影[BOOK#2]）。
PERSON#961,胡君荣,其他,胡君荣是清代小说《红楼梦》中的虚构太医角色。胡君荣的形象集中展现于两次医疗事件。在第五十一回中，胡君荣为晴雯滥用虎狼药被贾宝玉识破。在第六十九回中，胡君荣误诊尤二姐致其流产并最终死亡。根据1987版《红楼梦》剧本描述，胡太医初诊尤二姐时称其“经水不调，全要大补”，在贾琏提出可能是胎气后，胡太医再次诊脉仍否认，并要求观察尤二姐气色；见到尤二姐后“魂飞魄散，通身麻木”，随后自信地称尤二姐不是胎气而是“迂血凝结”，需下药通经脉，最终导致尤二姐服药后痛苦流产。胡君荣被塑造为无德庸医，其行为既推动关键情节发展，通过第七十四回与王熙凤的互动深化宅斗主线，又暗喻封建社会中医疗制度的缺失。清代法律文献分析指出，其行为若按《清律》“庸医杀伤人”条，可能构成过失杀人或故意杀人罪。辽宁大学研究文献《红楼梦探原》则提出其可能具有民间医生属性。,[PERSON#961]是清代小说[BOOK#38]中的虚构太医角色。[PERSON#961]的形象集中展现于两次医疗事件。在第五十一回中，[PERSON#961]为[PERSON#414]滥用虎狼药被[PERSON#733_1]识破。在第六十九回中，[PERSON#961]误诊[PERSON#945]致其流产并最终死亡。根据1987版[BOOK#38]剧本描述，[PERSON#449]初诊[PERSON#945]时称其“经水不调，全要大补”，在[PERSON#186_1]提出可能是胎气后，[PERSON#449]再次诊脉仍否认，并要求观察[PERSON#945]气色；见到[PERSON#945]后“魂飞魄散，通身麻木”，随后自信地称[PERSON#945]不是胎气而是“迂血凝结”，需下药通经脉，最终导致[PERSON#945]服药后痛苦流产。[PERSON#961]被塑造为无德庸医，其行为既推动关键情节发展，通过第七十四回与[PERSON#433]的互动深[PERSON#62]宅斗主线，又暗喻封建社会中医疗制度的缺失。清代法律文献分析指出，其行为若按[BOOK#28]“庸医杀伤人”条，可能构成过失杀人或故意杀人罪。辽宁大学研究文献[BOOK#41]则提出其可能具有民间医生属性。
PERSON#563,喜鸾,其他,喜鸾是清代小说《红楼梦》中的虚构人物，出自贾府远支宗亲，为贾宝玉的远房堂妹，推测属金陵十二钗副册成员，未见于任何影视改编版本。其角色首次登场于第七十一回贾母八旬寿宴，因举止出众与四姐儿同受贾母青睐，被特批留宿大观园并由探春照料。在宴席间隙与宝玉对话期间，她以"等这里姐姐们都出阁，我来和你做伴儿"的率真回应引发关注，展现与宝玉精神共鸣的特质。贾母曾多次叮嘱不可因其贫寒出身怠慢，显见对其特殊关照。其家境清贫但保持灵性，通过观察凤姐辛酸、探春困境等细节，成为解构贾府表象的旁观者。曹雪芹未及展开该角色后续发展，现存文本仅展现其在家族衰败前的惊鸿一瞥。作为前八十回末尾出现的次要人物，其命运走向与艺术功能仍是红学研究的未解之谜。,[PERSON#563]是清代小说[BOOK#38]中的虚构人物，出自[LOCATION#63]远支宗亲，为[PERSON#733_1]的远房堂妹，推测属[LOCATION#72][PERSON#65]副册成员，未见于任何影视改编版本。其角色首次登场于第七十一回[PERSON#972]八旬寿宴，因举止出众与[PERSON#103]同受[PERSON#972]青睐，被特批留宿[LOCATION#20]并由[PERSON#237]照料。在宴席间隙与[PERSON#157]对话期间，她以"等这里姐姐们都出阁，我来和你做伴儿"的率真回应引发关注，展现与[PERSON#157]精神共鸣的特质。[PERSON#972]曾多次叮嘱不可因其贫寒出身怠慢，显见对其特殊关照。其家境清贫但保持灵性，通过观察[PERSON#53]辛酸、[PERSON#237]困境等细节，成为解构[LOCATION#63]表象的旁观者。[PERSON#263]未及展开该角色后续发展，现存文本仅展现其在家族衰败前的惊鸿一瞥。作为前八十回末尾出现的次要人物，其命运走向与艺术功能仍是红学研究的未解之谜。
PERSON#609,周太监,其他,周太监是中国古典小说《红楼梦》中的人物，位列四宦官之一，属于皇室侍从群体。他依仗皇权，以权谋私，曾向贾府索要巨额银两，因贾琏回应稍慢而心生不满，展现了当时官场腐败中太监群体的弄权干政现象。,[PERSON#609]是[LOCATION#3]古典小说[BOOK#38]中的人物，位列四宦[PERSON#152]之一，属于皇室侍从群体。他依仗皇权，以权谋私，曾向[LOCATION#63]索要巨额银两，因[PERSON#186_1]回应稍慢而心生不满，展现了当时[PERSON#152]场腐败中太监群体的弄权干政现象。
PERSON#355,小霞,荣国府,在《红楼梦》中，小霞是贾府中一个着墨不多却作用关键的小人物。她是王夫人房中丫鬟彩霞的妹妹，同样在府内当差。这段文本正展示了她的出场：因姐姐彩霞的婚事危机（恐被配给旺儿不成器的儿子），她被彩霞“悄命”进二门来寻赵姨娘打听消息、疏通关节，充当了姐妹间在深宅中传递信息和诉求的信使。小霞的这次奔走，直接引出了赵姨娘向贾政求情、以及后续“宝玉婚事”话题的意外爆发，可谓是一石激起千层浪，推动了情节发展。通过她，读者得以窥见贾府底层丫鬟面对命运时的焦虑、她们之间紧密的姐妹情谊，以及她们如何利用有限的行动空间试图争取转机。小霞虽是一闪而过的角色，却是连接彩霞、赵姨娘乃至贾政等不同阶层人物的一个生动纽带。,在[BOOK#38]中，[PERSON#355]是[LOCATION#63]中一个着墨不多却作用关键的小人物。她是[PERSON#15_1]房中丫鬟[PERSON#345]的妹妹，同样在府内当差。这段文本正展示了她的出场：因姐姐[PERSON#345]的婚事危机（恐被配给[PERSON#247]不成器的儿子），她被[PERSON#345]“悄命”进[LOCATION#4]来寻[PERSON#234]打听消息、疏通关节，充当了姐妹间在深宅中传递信息和诉求的信使。[PERSON#355]的这次奔走，直接引出了[PERSON#234]向[PERSON#357]求情、以及后续“[PERSON#157]婚事”话题的意外爆发，可谓是一石激起千层浪，推动了情节发展。通过她，读者得以窥见[LOCATION#63]底层丫鬟面对命运时的焦虑、她们之间紧密的姐妹情谊，以及她们如何利用有限的行动空间试图争取转机。[PERSON#355]虽是一闪而过的角色，却是连接[PERSON#345]、[PERSON#234]乃至[PERSON#357]等不同阶层人物的一个生动纽带。
PERSON#506,傻大姐,荣国府,傻大姐是清代小说《红楼梦》中的虚构人物，贾母房中负责粗活的丫鬟，因体态丰硕、性格痴顽得名。该角色在1944年至2010年的多个影视改编版本中由沈殿霞、张海燕等演员塑造。作为贾府底层仆役，她两次出场均触发关键情节。第七十三回误拾绣春囊引发抄检大观园，暴露家族内部矛盾；第九十六回无意泄露宝玉与宝钗婚讯，间接导致黛玉病逝。其愚钝言行成为揭开封建礼教虚伪性的叙事枢纽。曹雪芹通过该角色设计，以“误拾”“错言”等情节推动家族崩塌的核心冲突。看似荒诞的行为背后，暗含封建制度崩解的隐喻。这一兼具喜剧色彩与悲剧功能的形象，在《红楼梦》叙事结构中具有特殊意义。,[PERSON#506]是清代小说[BOOK#38]中的虚构人物，[PERSON#972]房中负责粗活的丫鬟，因体态丰硕、性格痴顽得名。该角色在1944年至2010年的多个影视改编版本中由[PERSON#304]、[PERSON#199]等演员塑造。作为[LOCATION#63]底层仆役，她两次出场均触发关键情节。第七十三回误拾绣春囊引发抄检[LOCATION#20]，暴露家族内部矛盾；第九十六回无意泄露[PERSON#157]与[PERSON#159]婚讯，间接导致[PERSON#666]病逝。其愚钝言行成为揭开封建礼教虚伪性的叙事枢纽。[PERSON#263]通过该角色设计，以“误拾”“错言”等情节推动家族崩塌的核心冲突。看似荒诞的行为背后，暗含封建制度崩解的隐喻。这一兼具喜剧色彩与悲剧功能的形象，在[BOOK#38]叙事结构中具有特殊意义。
PERSON#513,王住儿家的,荣国府,王住儿家的是《红楼梦》中一个着墨不多但形象鲜明的仆妇，她是贾迎春乳母的儿媳。其最为人知的出场是在“懦小姐不问累金凤”事件中：她的婆婆偷了迎春的首饰“累金凤”去赌钱，事情败露后，王住儿家的不仅不归还，反而到迎春房中强词夺理、倒打一耙，以日常“贴补”为名公然欺压懦弱的主子。这个刁钻耍赖、仗势欺人的恶仆形象，活生生地折射出贾府下人管理的混乱与败落之象。她的这场闹剧，直接引出了丫鬟绣桔的据理力争和探春的仗义执言，在反衬迎春怯懦无能的同时，也凸显了探春的精明果敢，成为展现贾府内部矛盾与人物性格的精彩一笔。,[PERSON#513]是[BOOK#38]中一个着墨不多但形象鲜明的仆妇，她是[PERSON#230]乳母的儿媳。其最为人知的出场是在“懦小姐不问累金凤”事件中：她的婆婆偷了[PERSON#595]的首饰“累金凤”去赌钱，事情败露后，[PERSON#513]不仅不归还，反而到[LOCATION#68]强词夺理、倒打一耙，以日常“贴补”为名公然欺压懦弱的主子。这个刁钻耍赖、仗势欺人的恶仆形象，活生生地折射出[LOCATION#63]下人管理的混乱与败落之象。她的这场闹剧，直接引出了丫鬟[PERSON#432]的据理力争和[PERSON#237]的仗义执言，在反衬[PERSON#595]怯懦无能的同时，也凸显了[PERSON#237]的精明果敢，成为展现[LOCATION#63]内部矛盾与人物性格的精彩一笔。
PERSON#444,王柱儿,荣国府,王柱儿是清代小说《红楼梦》中贾府的重要仆役群体"十二家人"成员之一。该群体在部分资料中也被称为"十二管家"，主要承担贾府内外的管理事务。王柱儿与其他十一名成员（如赖大、焦大、周瑞等）共同构成贾府仆役体系的核心层级。,[PERSON#444]是清代小说[BOOK#38]中[LOCATION#63]的重要仆役群体"十二家人"成员之一。该群体在部分资料中也被称为"十二管家"，主要承担[LOCATION#63]内外的管理事务。[PERSON#444]与其他十一名成员（如[PERSON#346_1]、[PERSON#963]、[PERSON#760]等）共同构成[LOCATION#63]仆役体系的核心层级。
PERSON#114,王善保家的,荣国府,王善保家的是清代小说《红楼梦》中人物，贾府大房邢夫人的陪房，司棋的外祖母，角色由金淑媛（1987版电视剧）、栩栩（2010版电视剧）等演员饰演。作为邢夫人心腹，借绣春囊事件挑唆王夫人抄检大观园，意图打压不奉承己的丫鬟。其间诬陷晴雯“妖娆轻狂”致其被逐病死，搜查林黛玉丫鬟房间却避开薛宝钗居处，更因掀贾探春衣襟遭掌掴。最终搜查外孙女司棋时，暴露其与表弟潘又安的私通书信，当场羞愧自扇耳光，后被邢夫人责打沦为笑柄。此角色贯穿抄检事件始终，既推动矛盾激化又自作自受，集中体现了封建家族中刁奴仗势欺人、公报私仇的丑态。,[PERSON#114]是清代小说[BOOK#38]中人物，[LOCATION#63]大房[PERSON#95]的陪房，[PERSON#261]的外祖母，角色由[PERSON#611]（1987版电视剧）、[PERSON#296]（2010版电视剧）等演员饰演。作为[PERSON#95]心腹，借绣春囊事件挑唆[PERSON#15_1]抄检[LOCATION#20]，意图打压不奉承己的丫鬟。其间诬陷[PERSON#414]“妖娆轻狂”致其被逐病死，搜查[PERSON#41]丫鬟房间却避开[PERSON#680]居处，更因掀[PERSON#748]衣襟遭掌掴。最终搜查外孙女[PERSON#261]时，暴露其与表[PERSON#187][PERSON#320]的私通书信，当场羞愧自扇耳光，后被[PERSON#95]责打沦为笑柄。此角色贯穿抄检事件始终，既推动矛盾激[PERSON#62]又自作自受，集中体现了封建家族中刁奴仗势欺人、公报私仇的丑态。
PERSON#127,银蝶儿,宁国府,银蝶儿是中国古典小说《红楼梦》中的虚构人物，为宁国府尤氏的贴身丫鬟。尤氏作为贾珍续弦，因无子女且娘家无人，而银蝶儿对此表现出不满情绪。在第七十五回“开夜宴异兆发悲音”中，尤氏至大观园李纨处洗脸时，丫鬟炒豆儿以不当姿态端水，银蝶儿借机暗讽下人欺主，直言“奶奶不过待咱们宽些”便失了规矩。该事件体现出银蝶儿维护主子的鲜明立场。贾母曾令银蝶儿陪同尤氏用饭，可见其在宁国府中具有一定体面。,[PERSON#127]是[LOCATION#3]古典小说[BOOK#38]中的虚构人物，为[LOCATION#28][PERSON#777]的贴身丫鬟。[PERSON#777]作为[PERSON#452]续弦，因无子女且娘家无人，而[PERSON#127]对此表现出不满情绪。在第七十五回“开夜宴异兆发悲音”中，[PERSON#777]至[LOCATION#20][PERSON#315]处洗脸时，丫鬟[PERSON#326]以不当姿态端水，[PERSON#127]借机暗讽下人欺主，直言“奶奶不过待咱们宽些”便失了规矩。该事件体现出[PERSON#127]维护主子的鲜明立场。[PERSON#972]曾令[PERSON#127]陪同[PERSON#777]用饭，可见其在[LOCATION#28]中具有一定体面。
PERSON#921,邢德全,其他,邢德全是小说《红楼梦》中邢夫人的胞弟，因嗜酒滥赌被称为"傻大舅"，属贾府姻亲中的次要人物。他在第七十五回向贾珍披露邢夫人把持家私，透露邢家原有资产被邢夫人出嫁时带走，导致其生活拮据。邢家原为寒门，后因邢老爷考中举人跻身乡绅阶层，但因家财流失导致经济困顿。其性格兼具挥霍无度的颓废面与同情贫困学子的善意行为。第七十五回醉酒揭露家族矛盾的场景，成为展现贾府内部关系的重要片段。部分同人作品赋予其重生后改变命运的故事线。,[PERSON#921]是小说[BOOK#38]中[PERSON#95]的胞[PERSON#187]，因嗜酒滥赌被称为"[PERSON#30]"，属[LOCATION#63]姻亲中的次要人物。他在第七十五回向[PERSON#452]披露[PERSON#95]把持家私，透露[PERSON#598]家原有资产被[PERSON#95]出嫁时带走，导致其生活拮据。[PERSON#598]家原为寒门，后因[PERSON#598][PERSON#960]考中举人跻身乡绅阶层，但因家财流失导致经济困顿。其性格兼具挥霍无度的颓废面与同情贫困学子的善意行为。第七十五回醉酒揭露家族矛盾的场景，成为展现[LOCATION#63]内部关系的重要片段。部分同人作品赋予其重生后改变命运的故事线。
